"Id,""fecha_auto"",""id";"_viaje"",""id_resumen_evento"",""id_evento"",""id_";"gps_"",""fecha_gps_"",""latitud_"",""longitud_"",""ubicacion_"",""evento_"",""direccion_"",""velocidad_"""
"7158317,""2025-01-01";"00:24:14"",3750,35096,2,15391361,""2025-01-01";"00:23:51"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158318,""2025-01-01";"00:24:14"",3750,35096,2,15391406,""2025-01-01";"00:24:33"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158319,""2025-01-01";"00:24:14"",3731,35029,2,15391321,""2025-01-01";"00:23:23"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158320,""2025-01-01";"00:24:14"",3731,35029,2,15391407,""2025-01-01";"00:24:25"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158321,""2025-01-01";"00:24:57"",3748,35066,2,15391385,""2025-01-01";"00:24:33"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158322,""2025-01-01";"00:24:57"",3748,35066,2,15391430,""2025-01-01";"00:25:16"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158323,""2025-01-01";"00:24:58"",3749,35081,2,15391395,""2025-01-01";"00:24:33"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158324,""2025-01-01";"00:24:58"",3749,35081,2,15391440,""2025-01-01";"00:25:15"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158325,""2025-01-01";"00:24:59"",3747,35051,2,15391401,""2025-01-01";"00:24:33"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158326,""2025-01-01";"00:24:59"",3747,35051,2,15391446,""2025-01-01";"00:25:15"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158327,""2025-01-01";"00:24:59"",3750,35096,2,15391406,""2025-01-01";"00:24:33"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158328,""2025-01-01";"00:24:59"",3750,35096,2,15391453,""2025-01-01";"00:25:15"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158329,""2025-01-01";"00:25:30"",3732,35039,2,15391403,""2025-01-01";"00:24:33"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158330,""2025-01-01";"00:25:30"",3732,35039,2,15391465,""2025-01-01";"00:25:38"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158331,""2025-01-01";"00:25:30"",3731,35029,2,15391407,""2025-01-01";"00:24:25"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158332,""2025-01-01";"00:25:30"",3731,35029,2,15391469,""2025-01-01";"00:25:30"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158333,""2025-01-01";"00:26:13"",3748,35066,2,15391430,""2025-01-01";"00:25:16"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158334,""2025-01-01";"00:26:13"",3748,35066,2,15391485,""2025-01-01";"00:25:58"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158335,""2025-01-01";"00:26:14"",3749,35081,2,15391440,""2025-01-01";"00:25:15"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158336,""2025-01-01";"00:26:14"",3749,35081,2,15391495,""2025-01-01";"00:25:58"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158337,""2025-01-01";"00:26:15"",3747,35051,2,15391446,""2025-01-01";"00:25:15"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158338,""2025-01-01";"00:26:15"",3747,35051,2,15391501,""2025-01-01";"00:25:58"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158339,""2025-01-01";"00:26:15"",3732,35039,2,15391465,""2025-01-01";"00:25:38"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158340,""2025-01-01";"00:26:15"",3732,35039,2,15391503,""2025-01-01";"00:26:33"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158341,""2025-01-01";"00:26:15"",3750,35096,2,15391453,""2025-01-01";"00:25:15"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158342,""2025-01-01";"00:26:15"",3750,35096,2,15391509,""2025-01-01";"00:25:58"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158343,""2025-01-01";"00:26:15"",3731,35029,2,15391469,""2025-01-01";"00:25:30"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158344,""2025-01-01";"00:26:15"",3731,35029,2,15391510,""2025-01-01";"00:26:22"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158345,""2025-01-01";"00:26:48"",3748,35066,2,15391485,""2025-01-01";"00:25:58"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158346,""2025-01-01";"00:26:48"",3748,35066,2,15391533,""2025-01-01";"00:26:40"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158347,""2025-01-01";"00:26:48"",3749,35081,2,15391495,""2025-01-01";"00:25:58"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158348,""2025-01-01";"00:26:48"",3749,35081,2,15391543,""2025-01-01";"00:26:40"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158349,""2025-01-01";"00:26:49"",3747,35051,2,15391501,""2025-01-01";"00:25:58"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158350,""2025-01-01";"00:26:49"",3747,35051,2,15391549,""2025-01-01";"00:26:40"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158351,""2025-01-01";"00:26:49"",3750,35096,2,15391509,""2025-01-01";"00:25:58"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158352,""2025-01-01";"00:26:49"",3750,35096,2,15391556,""2025-01-01";"00:26:40"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158353,""2025-01-01";"00:27:21"",3748,35066,2,15391533,""2025-01-01";"00:26:40"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158354,""2025-01-01";"00:27:21"",3748,35066,2,15391580,""2025-01-01";"00:27:23"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158355,""2025-01-01";"00:27:22"",3749,35081,2,15391543,""2025-01-01";"00:26:40"",-36.75462,-73.07993,"""",Movimiento,-85,0"
"7158356,""2025-01-01";"00:27:22"",3749,35081,2,15391590,""2025-01-01";"00:27:23"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158357,""2025-01-01";"00:27:23"",3747,35051,2,15391549,""2025-01-01";"00:26:40"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158358,""2025-01-01";"00:27:23"",3747,35051,2,15391596,""2025-01-01";"00:27:23"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158359,""2025-01-01";"00:27:23"",3732,35039,2,15391503,""2025-01-01";"00:26:33"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158360,""2025-01-01";"00:27:23"",3732,35039,2,15391598,""2025-01-01";"00:27:28"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158361,""2025-01-01";"00:27:23"",3750,35096,2,15391556,""2025-01-01";"00:26:40"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158362,""2025-01-01";"00:27:23"",3750,35096,2,15391602,""2025-01-01";"00:27:23"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158363,""2025-01-01";"00:27:23"",3731,35029,2,15391510,""2025-01-01";"00:26:22"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158364,""2025-01-01";"00:27:23"",3731,35029,2,15391603,""2025-01-01";"00:27:22"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158365,""2025-01-01";"00:28:06"",3748,35066,2,15391580,""2025-01-01";"00:27:23"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158366,""2025-01-01";"00:28:06"",3748,35066,2,15391620,""2025-01-01";"00:28:06"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158367,""2025-01-01";"00:28:07"",3749,35081,2,15391590,""2025-01-01";"00:27:23"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158368,""2025-01-01";"00:28:07"",3749,35081,2,15391630,""2025-01-01";"00:28:06"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158369,""2025-01-01";"00:28:08"",3747,35051,2,15391596,""2025-01-01";"00:27:23"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158370,""2025-01-01";"00:28:08"",3747,35051,2,15391636,""2025-01-01";"00:28:06"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158371,""2025-01-01";"00:28:08"",3732,35039,2,15391598,""2025-01-01";"00:27:28"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158372,""2025-01-01";"00:28:08"",3732,35039,2,15391638,""2025-01-01";"00:28:26"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158373,""2025-01-01";"00:28:08"",3750,35096,2,15391602,""2025-01-01";"00:27:23"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158374,""2025-01-01";"00:28:08"",3750,35096,2,15391643,""2025-01-01";"00:28:06"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158375,""2025-01-01";"00:28:08"",3731,35029,2,15391603,""2025-01-01";"00:27:22"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158376,""2025-01-01";"00:28:08"",3731,35029,2,15391644,""2025-01-01";"00:28:18"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158377,""2025-01-01";"00:28:51"",3748,35066,2,15391620,""2025-01-01";"00:28:06"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158378,""2025-01-01";"00:28:51"",3748,35066,2,15391668,""2025-01-01";"00:28:49"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158379,""2025-01-01";"00:28:52"",3749,35081,2,15391630,""2025-01-01";"00:28:06"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158380,""2025-01-01";"00:28:52"",3749,35081,2,15391678,""2025-01-01";"00:28:49"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158381,""2025-01-01";"00:28:53"",3747,35051,2,15391636,""2025-01-01";"00:28:06"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158382,""2025-01-01";"00:28:53"",3747,35051,2,15391684,""2025-01-01";"00:28:49"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158383,""2025-01-01";"00:28:53"",3750,35096,2,15391643,""2025-01-01";"00:28:06"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158384,""2025-01-01";"00:28:53"",3750,35096,2,15391691,""2025-01-01";"00:28:49"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158385,""2025-01-01";"00:29:36"",3748,35066,2,15391668,""2025-01-01";"00:28:49"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158386,""2025-01-01";"00:29:36"",3748,35066,2,15391715,""2025-01-01";"00:29:32"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158387,""2025-01-01";"00:29:37"",3749,35081,2,15391678,""2025-01-01";"00:28:49"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158388,""2025-01-01";"00:29:37"",3749,35081,2,15391725,""2025-01-01";"00:29:32"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158389,""2025-01-01";"00:29:38"",3747,35051,2,15391684,""2025-01-01";"00:28:49"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158390,""2025-01-01";"00:29:38"",3747,35051,2,15391731,""2025-01-01";"00:29:32"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158391,""2025-01-01";"00:29:38"",3732,35039,2,15391638,""2025-01-01";"00:28:26"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158392,""2025-01-01";"00:29:38"",3732,35039,2,15391733,""2025-01-01";"00:29:36"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158393,""2025-01-01";"00:29:38"",3750,35096,2,15391691,""2025-01-01";"00:28:49"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158394,""2025-01-01";"00:29:38"",3750,35096,2,15391737,""2025-01-01";"00:29:32"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158395,""2025-01-01";"00:29:38"",3731,35029,2,15391644,""2025-01-01";"00:28:18"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158396,""2025-01-01";"00:29:38"",3731,35029,2,15391738,""2025-01-01";"00:29:28"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158397,""2025-01-01";"00:30:15"",3748,35066,2,15391715,""2025-01-01";"00:29:32"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158398,""2025-01-01";"00:30:15"",3748,35066,2,15391761,""2025-01-01";"00:30:15"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158399,""2025-01-01";"00:30:16"",3749,35081,2,15391725,""2025-01-01";"00:29:32"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158400,""2025-01-01";"00:30:16"",3749,35081,2,15391771,""2025-01-01";"00:30:15"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158401,""2025-01-01";"00:30:17"",3747,35051,2,15391731,""2025-01-01";"00:29:32"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158402,""2025-01-01";"00:30:17"",3747,35051,2,15391777,""2025-01-01";"00:30:14"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158403,""2025-01-01";"00:30:17"",3732,35039,2,15391733,""2025-01-01";"00:29:36"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158404,""2025-01-01";"00:30:17"",3732,35039,2,15391779,""2025-01-01";"00:30:33"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158405,""2025-01-01";"00:30:17"",3750,35096,2,15391737,""2025-01-01";"00:29:32"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158406,""2025-01-01";"00:30:17"",3750,35096,2,15391784,""2025-01-01";"00:30:15"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158407,""2025-01-01";"00:30:17"",3731,35029,2,15391738,""2025-01-01";"00:29:28"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158408,""2025-01-01";"00:30:17"",3731,35029,2,15391785,""2025-01-01";"00:30:26"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158409,""2025-01-01";"00:31:00"",3748,35066,2,15391761,""2025-01-01";"00:30:15"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158410,""2025-01-01";"00:31:00"",3748,35066,2,15391808,""2025-01-01";"00:30:57"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158411,""2025-01-01";"00:31:01"",3749,35081,2,15391771,""2025-01-01";"00:30:15"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158412,""2025-01-01";"00:31:01"",3749,35081,2,15391818,""2025-01-01";"00:30:57"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158413,""2025-01-01";"00:31:02"",3747,35051,2,15391777,""2025-01-01";"00:30:14"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158414,""2025-01-01";"00:31:02"",3747,35051,2,15391824,""2025-01-01";"00:30:57"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158415,""2025-01-01";"00:31:02"",3732,35039,2,15391779,""2025-01-01";"00:30:33"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158416,""2025-01-01";"00:31:02"",3732,35039,2,15391826,""2025-01-01";"00:31:22"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158417,""2025-01-01";"00:31:02"",3750,35096,2,15391784,""2025-01-01";"00:30:15"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158418,""2025-01-01";"00:31:02"",3750,35096,2,15391833,""2025-01-01";"00:30:57"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158419,""2025-01-01";"00:31:03"",3731,35029,2,15391785,""2025-01-01";"00:30:26"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158420,""2025-01-01";"00:31:03"",3731,35029,2,15391834,""2025-01-01";"00:31:14"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158421,""2025-01-01";"00:31:45"",3748,35066,2,15391808,""2025-01-01";"00:30:57"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158422,""2025-01-01";"00:31:45"",3748,35066,2,15391850,""2025-01-01";"00:31:40"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158423,""2025-01-01";"00:31:46"",3749,35081,2,15391818,""2025-01-01";"00:30:57"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158424,""2025-01-01";"00:31:46"",3749,35081,2,15391860,""2025-01-01";"00:31:40"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158425,""2025-01-01";"00:31:47"",3747,35051,2,15391824,""2025-01-01";"00:30:57"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158426,""2025-01-01";"00:31:47"",3747,35051,2,15391866,""2025-01-01";"00:31:40"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158427,""2025-01-01";"00:31:47"",3750,35096,2,15391833,""2025-01-01";"00:30:57"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158428,""2025-01-01";"00:31:47"",3750,35096,2,15391873,""2025-01-01";"00:31:40"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158429,""2025-01-01";"00:32:18"",3748,35066,2,15391850,""2025-01-01";"00:31:40"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158430,""2025-01-01";"00:32:18"",3748,35066,2,15391896,""2025-01-01";"00:32:23"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158431,""2025-01-01";"00:32:19"",3749,35081,2,15391860,""2025-01-01";"00:31:40"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158432,""2025-01-01";"00:32:19"",3749,35081,2,15391906,""2025-01-01";"00:32:23"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158433,""2025-01-01";"00:32:20"",3747,35051,2,15391866,""2025-01-01";"00:31:40"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158434,""2025-01-01";"00:32:20"",3747,35051,2,15391912,""2025-01-01";"00:32:23"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158435,""2025-01-01";"00:32:20"",3732,35039,2,15391826,""2025-01-01";"00:31:22"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158436,""2025-01-01";"00:32:20"",3732,35039,2,15391914,""2025-01-01";"00:32:28"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158437,""2025-01-01";"00:32:20"",3750,35096,2,15391873,""2025-01-01";"00:31:40"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158438,""2025-01-01";"00:32:20"",3750,35096,2,15391917,""2025-01-01";"00:32:23"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158439,""2025-01-01";"00:32:20"",3731,35029,2,15391834,""2025-01-01";"00:31:14"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158440,""2025-01-01";"00:32:20"",3731,35029,2,15391918,""2025-01-01";"00:32:20"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158441,""2025-01-01";"00:32:52"",3748,35066,2,15391896,""2025-01-01";"00:32:23"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158442,""2025-01-01";"00:32:52"",3748,35066,2,15391941,""2025-01-01";"00:33:05"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158443,""2025-01-01";"00:32:53"",3749,35081,2,15391906,""2025-01-01";"00:32:23"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158444,""2025-01-01";"00:32:53"",3749,35081,2,15391951,""2025-01-01";"00:33:05"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158445,""2025-01-01";"00:32:54"",3747,35051,2,15391912,""2025-01-01";"00:32:23"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158446,""2025-01-01";"00:32:54"",3747,35051,2,15391957,""2025-01-01";"00:33:05"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158447,""2025-01-01";"00:32:54"",3750,35096,2,15391917,""2025-01-01";"00:32:23"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158448,""2025-01-01";"00:32:54"",3750,35096,2,15391964,""2025-01-01";"00:33:05"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158449,""2025-01-01";"00:33:25"",3748,35066,2,15391941,""2025-01-01";"00:33:05"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158450,""2025-01-01";"00:33:25"",3748,35066,2,15391987,""2025-01-01";"00:33:48"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158451,""2025-01-01";"00:33:26"",3749,35081,2,15391951,""2025-01-01";"00:33:05"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158452,""2025-01-01";"00:33:26"",3749,35081,2,15391997,""2025-01-01";"00:33:48"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158453,""2025-01-01";"00:33:27"",3747,35051,2,15391957,""2025-01-01";"00:33:05"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158454,""2025-01-01";"00:33:27"",3747,35051,2,15392003,""2025-01-01";"00:33:48"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158455,""2025-01-01";"00:33:27"",3732,35039,2,15391914,""2025-01-01";"00:32:28"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158456,""2025-01-01";"00:33:27"",3732,35039,2,15392005,""2025-01-01";"00:33:34"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158457,""2025-01-01";"00:33:27"",3750,35096,2,15391964,""2025-01-01";"00:33:05"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158458,""2025-01-01";"00:33:27"",3750,35096,2,15392008,""2025-01-01";"00:33:48"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158459,""2025-01-01";"00:33:27"",3731,35029,2,15391918,""2025-01-01";"00:32:20"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158460,""2025-01-01";"00:33:27"",3731,35029,2,15392009,""2025-01-01";"00:33:26"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158461,""2025-01-01";"00:34:31"",3748,35066,2,15391987,""2025-01-01";"00:33:48"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158462,""2025-01-01";"00:34:31"",3748,35066,2,15392043,""2025-01-01";"00:34:31"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158463,""2025-01-01";"00:34:31"",3749,35081,2,15391997,""2025-01-01";"00:33:48"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158464,""2025-01-01";"00:34:31"",3749,35081,2,15392053,""2025-01-01";"00:34:31"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158465,""2025-01-01";"00:34:32"",3747,35051,2,15392003,""2025-01-01";"00:33:48"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158466,""2025-01-01";"00:34:32"",3747,35051,2,15392059,""2025-01-01";"00:34:31"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158467,""2025-01-01";"00:34:32"",3732,35039,2,15392005,""2025-01-01";"00:33:34"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158468,""2025-01-01";"00:34:32"",3732,35039,2,15392061,""2025-01-01";"00:34:36"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158469,""2025-01-01";"00:34:32"",3750,35096,2,15392008,""2025-01-01";"00:33:48"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158470,""2025-01-01";"00:34:32"",3750,35096,2,15392064,""2025-01-01";"00:34:31"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158471,""2025-01-01";"00:34:32"",3731,35029,2,15392009,""2025-01-01";"00:33:26"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158472,""2025-01-01";"00:34:32"",3731,35029,2,15392065,""2025-01-01";"00:34:28"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158473,""2025-01-01";"00:35:15"",3748,35066,2,15392043,""2025-01-01";"00:34:31"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158474,""2025-01-01";"00:35:15"",3748,35066,2,15392088,""2025-01-01";"00:35:14"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158475,""2025-01-01";"00:35:16"",3749,35081,2,15392053,""2025-01-01";"00:34:31"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158476,""2025-01-01";"00:35:16"",3749,35081,2,15392098,""2025-01-01";"00:35:14"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158477,""2025-01-01";"00:35:17"",3747,35051,2,15392059,""2025-01-01";"00:34:31"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158478,""2025-01-01";"00:35:17"",3747,35051,2,15392104,""2025-01-01";"00:35:14"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158479,""2025-01-01";"00:35:17"",3732,35039,2,15392061,""2025-01-01";"00:34:36"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158480,""2025-01-01";"00:35:17"",3732,35039,2,15392106,""2025-01-01";"00:35:38"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158481,""2025-01-01";"00:35:17"",3750,35096,2,15392064,""2025-01-01";"00:34:31"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158482,""2025-01-01";"00:35:17"",3750,35096,2,15392111,""2025-01-01";"00:35:14"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158483,""2025-01-01";"00:35:17"",3731,35029,2,15392065,""2025-01-01";"00:34:28"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158484,""2025-01-01";"00:35:17"",3731,35029,2,15392112,""2025-01-01";"00:35:30"",-36.754784,-73.079551,"""",Detenido,0,0"
"7158485,""2025-01-01";"00:36:00"",3748,35066,2,15392088,""2025-01-01";"00:35:14"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158486,""2025-01-01";"00:36:00"",3748,35066,2,15392128,""2025-01-01";"00:35:57"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158487,""2025-01-01";"00:36:01"",3749,35081,2,15392098,""2025-01-01";"00:35:14"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158488,""2025-01-01";"00:36:01"",3749,35081,2,15392138,""2025-01-01";"00:35:57"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158489,""2025-01-01";"00:36:02"",3747,35051,2,15392104,""2025-01-01";"00:35:14"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158490,""2025-01-01";"00:36:02"",3747,35051,2,15392144,""2025-01-01";"00:35:56"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158491,""2025-01-01";"00:36:02"",3750,35096,2,15392111,""2025-01-01";"00:35:14"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158492,""2025-01-01";"00:36:02"",3750,35096,2,15392152,""2025-01-01";"00:35:57"",-36.754701,-73.079665,"""",Apagado,-280,0"
"7158493,""2025-01-01";"00:36:35"",3748,35066,2,15392128,""2025-01-01";"00:35:57"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158494,""2025-01-01";"00:36:35"",3748,35066,2,15392175,""2025-01-01";"00:36:39"",-36.754711,-73.079668,"""",Apagado,-223,0"
"7158495,""2025-01-01";"00:36:36"",3749,35081,2,15392138,""2025-01-01";"00:35:57"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158496,""2025-01-01";"00:36:36"",3749,35081,2,15392185,""2025-01-01";"00:36:39"",-36.75461,-73.07988,"""",Movimiento,-85,0"
"7158497,""2025-01-01";"00:36:36"",3747,35051,2,15392144,""2025-01-01";"00:35:56"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158498,""2025-01-01";"00:36:36"",3747,35051,2,15392191,""2025-01-01";"00:36:39"",-36.754702,-73.079604,"""",Apagado,0,0"
"7158499,""2025-01-01";"00:36:36"",3732,35039,2,15392106,""2025-01-01";"00:35:38"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158500,""2025-01-01";"00:36:36"",3732,35039,2,15392193,""2025-01-01";"00:36:46"",-38.829302,-68.078733,"""",Detenido,235,0"
"7158501,""2025-01-01";"00:36:36"",3750,35096,2,15392152,""2025-01-01";"00:35:57"",-36.754701,-73.079665,"""",Apagado,-280,0"
